"id","trt10","analysis","latitude","longitude","property_type","review_scores_rating","review_scores_location","number_of_reviews"
29152634,30301,"inner sunset",37.7583685700693,-122.469049434663,"Apartment",NA,NA,0
29153199,25100,"bernal heights",37.7484482533291,-122.405205126799,"House",96,9,11
29184444,20500,"castro/upper market",37.7624324816124,-122.436124793824,"Condominium",NA,NA,0
29184807,61500,"financial district/south beach",37.7822212492213,-122.395693150468,"Condominium",NA,NA,0
29184915,16500,"lone mountain/usf",37.7757266787258,-122.444940205476,"Apartment",NA,NA,0
29186237,31202,"oceanview/merced/ingleside",37.720679978695,-122.449094900155,"House",92,9,5
29187469,31202,"oceanview/merced/ingleside",37.7186154665265,-122.449302735112,"House",93,9,9
29192965,980600,"bayview hunters point",37.7287497813408,-122.371274434787,"Bungalow",93,9,12
29193207,13500,"pacific heights",37.7925777573651,-122.433007666619,"House",100,10,1
29213367,11700,"financial district/south beach",37.7893590854207,-122.407159824785,"Serviced apartment",NA,NA,0
29221865,35400,"sunset/parkside",37.7484729054295,-122.506866754895,"House",100,10,8
29238496,26002,"excelsior",37.7242649130748,-122.425247285198,"House",NA,NA,0
29241208,61400,"potrero hill",37.7513739687609,-122.400708148593,"House",100,10,4
29254981,30202,"inner sunset",37.7621340955441,-122.468344199267,"Apartment",NA,NA,0
29263862,25300,"bernal heights",37.747256242867,-122.419558414251,"Condominium",93,9,3
29281077,20800,"mission",37.7591341294309,-122.41890145189,"Apartment",100,10,4
29287769,13300,"presidio heights",37.7894707656786,-122.452460932784,"Guest suite",NA,NA,0
29289176,16600,"haight ashbury",37.7702599120393,-122.449212856544,"Apartment",97,10,6
29299868,17801,"south of market",37.7823629203557,-122.40058502505,"Apartment",NA,NA,0
29305555,25200,"bernal heights",37.7392510487043,-122.414306957738,"Guest suite",100,10,11
29306270,61500,"financial district/south beach",37.790010313745,-122.394956744549,"Condominium",100,8,1
29311312,32902,"sunset/parkside",37.7500578110831,-122.486976447109,"House",100,10,12
29312278,10400,"north beach",37.8018605310213,-122.40962010825,"Townhouse",100,10,1
29316715,21300,"noe valley",37.7506623925887,-122.442145512414,"Condominium",NA,NA,0
29334701,47901,"outer richmond",37.7729483557066,-122.505425988148,"House",100,10,1
29337817,20600,"castro/upper market",37.7588973957174,-122.428761298091,"House",NA,NA,0
29355326,12800,"marina",37.7977148126001,-122.44108455755,"Apartment",NA,NA,0
29385707,11100,"nob hill",37.7925791051574,-122.418429008204,"Apartment",100,10,4
29393766,35400,"sunset/parkside",37.7365444577327,-122.504190793317,"House",NA,NA,0
29413455,10700,"chinatown",37.7978113099177,-122.407798627126,"Apartment",100,10,7
29419953,15802,"western addition",37.7781441907057,-122.43691393038,"Townhouse",NA,NA,0
29438776,61400,"potrero hill",37.7599199605201,-122.397532303854,"Guest suite",100,10,2
29452940,12902,"marina",37.7985583204713,-122.43569056292,"Guest suite",100,10,5
29454913,21200,"noe valley",37.7551369089166,-122.434692878332,"Condominium",NA,NA,0
29459417,32601,"sunset/parkside",37.7639996112458,-122.478565450677,"House",93,10,3
29465769,11901,"nob hill",37.7909334464859,-122.413601818569,"Condominium",NA,NA,0
29466549,23400,"bayview hunters point",37.7212675121884,-122.39410333848,"House",NA,NA,1
29468932,47701,"outer richmond",37.7763842904172,-122.486915118685,"Apartment",NA,NA,0
29469016,31400,"oceanview/merced/ingleside",37.7126566894548,-122.457221063289,"House",NA,NA,0
640895,20300,"castro/upper market",37.7661207268613,-122.427707548746,"Apartment",100,10,10
29487413,21200,"noe valley",37.7532199381629,-122.440325752473,"Apartment",NA,NA,0
29490462,35300,"sunset/parkside",37.7439557699585,-122.497862977683,"House",90,10,2
29491521,21000,"mission",37.7480233685916,-122.424326390889,"Apartment",NA,NA,0
29492726,12000,"nob hill",37.7875890168877,-122.416997745625,"Apartment",NA,NA,0
29496410,61400,"potrero hill",37.7523002305574,-122.402000532498,"House",NA,NA,0
29515076,17802,"south of market",37.7738632932511,-122.412311874202,"Condominium",96,9,5
29515306,21800,"glen park",37.7393657889752,-122.430425872179,"Treehouse",NA,NA,0
29521117,12501,"tenderloin",37.7848878723896,-122.410908927671,"Hostel",NA,NA,0
29522954,13000,"marina",37.7984539335247,-122.427947342518,"Apartment",NA,NA,0
29541386,16500,"lone mountain/usf",37.774633477721,-122.444033129662,"Apartment",100,10,3
29543253,47901,"outer richmond",37.7731581769835,-122.501188373585,"Apartment",87,9,3
29555121,22801,"mission",37.7603711640644,-122.408411596944,"Loft",NA,NA,0
29563714,35202,"sunset/parkside",37.7607069669837,-122.504659513306,"Apartment",NA,NA,0
29574826,23003,"bayview hunters point",37.7353499341279,-122.397014852706,"House",NA,NA,0
29589897,30900,"west of twin peaks",37.7246855389337,-122.472008617568,"House",NA,NA,0
29593658,16700,"haight ashbury",37.7703694874941,-122.442782741115,"Apartment",100,10,1
29593874,15300,"pacific heights",37.7870884958061,-122.442405488256,"Condominium",NA,NA,0
29607354,20700,"mission",37.7557647964403,-122.42401196143,"Condominium",100,10,1
29610186,12601,"marina",37.8022590846037,-122.440573316296,"Condominium",100,10,1
29610726,21400,"noe valley",37.7490693631642,-122.428228021189,"House",NA,NA,0
29611738,25402,"bernal heights",37.737650769625,-122.412465230511,"Apartment",100,10,1
29612633,30900,"west of twin peaks",37.7246168056289,-122.47123718027,"House",100,10,1
29613703,21100,"noe valley",37.7535838208252,-122.426844877605,"House",NA,NA,0
29615101,60700,"mission bay",37.7769897999129,-122.394406610456,"Apartment",100,10,5
29615865,16900,"castro/upper market",37.7672914340676,-122.431011398899,"Condominium",100,10,7
29627104,61200,"bayview hunters point",37.7369856912487,-122.392106010759,"House",96,10,5
29632037,21300,"noe valley",37.7472523821406,-122.436419602,"House",NA,NA,0
29633376,60700,"mission bay",37.7741162483893,-122.39329869815,"Apartment",97,10,7
29636243,60700,"mission bay",37.7733325298422,-122.396280638413,"Apartment",NA,NA,0
29637101,10400,"north beach",37.8039055653309,-122.407965439769,"Apartment",100,10,3
29650913,61400,"potrero hill",37.7582979802559,-122.396103539398,"Loft",NA,NA,0
29661742,20700,"mission",37.7579205630321,-122.424467895838,"Condominium",NA,NA,1
29663517,61400,"potrero hill",37.7544599348778,-122.400853317212,"Apartment",NA,NA,0
29664364,16900,"castro/upper market",37.7685324466428,-122.42906652756,"Condominium",100,10,3
29679114,25200,"bernal heights",37.7469879669497,-122.41682169954,"House",NA,NA,0
29682878,33100,"sunset/parkside",37.7307081251236,-122.496977051774,"House",NA,NA,0
29683753,21200,"noe valley",37.7551834544132,-122.436476036106,"Apartment",100,9,3
29684194,17601,"south of market",37.7764822798799,-122.415932601043,"Apartment",100,10,11
29689130,16400,"hayes valley",37.7764788530912,-122.439430101768,"House",NA,NA,0
29689820,60700,"mission bay",37.7740791473119,-122.396545269233,"Apartment",100,10,4
29690542,30102,"inner sunset",37.7608564636285,-122.460995206783,"Apartment",100,8,1
29704006,21100,"noe valley",37.7543802596344,-122.425451122475,"House",100,10,1
29715902,22801,"mission",37.7591263010575,-122.414084315849,"Apartment",100,10,5
29726161,16900,"castro/upper market",37.7660448076755,-122.434439591327,"Condominium",100,10,2
29730910,22903,"mission",37.7527298888759,-122.404267948806,"Apartment",NA,NA,0
29733908,10600,"north beach",37.8002899355738,-122.407787926615,"Apartment",NA,NA,0
29738190,11300,"chinatown",37.7957069966683,-122.411303744291,"Apartment",NA,NA,0
29739237,10200,"russian hill",37.8057880888669,-122.421523724838,"Condominium",NA,NA,0
29740440,32901,"sunset/parkside",37.7429247170686,-122.490901681348,"Guest suite",NA,NA,0
29741840,21000,"mission",37.7546206933817,-122.422679850377,"Apartment",NA,NA,0
29757684,16900,"castro/upper market",37.7690429801332,-122.432715559321,"Apartment",NA,NA,0
29757778,32801,"sunset/parkside",37.7429719180551,-122.481776235591,"House",NA,NA,0
29758250,35100,"sunset/parkside",37.7504173581097,-122.501789396335,"House",100,10,8
29758605,26303,"excelsior",37.7090246297579,-122.447430338079,"House",80,10,1
29759548,26303,"excelsior",37.7086694842484,-122.448482256017,"House",60,10,1
29760365,26303,"excelsior",37.7085514097795,-122.447337924706,"House",80,8,1
29760535,26303,"excelsior",37.7088869159129,-122.447864548282,"House",100,10,1
29762135,22802,"mission",37.7579193598696,-122.407766636703,"House",NA,NA,1
29784240,16100,"western addition",37.7777917721058,-122.431380609319,"Apartment",NA,NA,0
29797894,17601,"south of market",37.7781849567594,-122.414435127911,"Apartment",100,10,6
29798868,18000,"south of market",37.7729851324703,-122.403885264843,"Apartment",100,10,5
658687,17102,"haight ashbury",37.7663306309027,-122.448758048152,"House",95,10,34
29802575,20200,"mission",37.7675965065981,-122.425718290934,"Condominium",100,10,2
29809241,25403,"bernal heights",37.7349902623463,-122.417309901524,"House",80,10,5
29822991,21500,"noe valley",37.7422219894669,-122.428375486397,"Apartment",NA,NA,0
29823066,22903,"mission",37.7540717775362,-122.406434329246,"House",100,10,1
29823066,22903,"mission",37.7540717775362,-122.406434329246,"House",100,10,1
29826153,60700,"mission bay",37.7761563293247,-122.395467024224,"Apartment",NA,NA,0
29828791,18000,"south of market",37.7712958952484,-122.402716954361,"Apartment",NA,NA,0
29831467,30101,"inner sunset",37.7644290838592,-122.460948093908,"Guest suite",100,10,2
29852843,17801,"south of market",37.7806601739578,-122.40076346722,"Apartment",NA,NA,0
29874095,61200,"bayview hunters point",37.733727712197,-122.389708956923,"House",100,8,1
29877374,47701,"outer richmond",37.7780858634575,-122.48619845552,"House",100,10,3
29877418,40200,"inner richmond",37.7845671763202,-122.469450427734,"House",NA,NA,0
29880717,22902,"mission",37.7486034348074,-122.409400214525,"Guest suite",NA,NA,0
29881092,25200,"bernal heights",37.7393391405092,-122.416103077223,"Guest suite",100,10,1
29881632,61500,"financial district/south beach",37.7889683363409,-122.395570174383,"Apartment",NA,NA,0
29884916,35202,"sunset/parkside",37.7616727989996,-122.506266577257,"House",100,8,1
29896513,15700,"lone mountain/usf",37.7788097555455,-122.445373000004,"Condominium",NA,NA,0
29901317,10900,"russian hill",37.7981626592458,-122.419621122492,"Apartment",NA,NA,0
29902282,21700,"glen park",37.7392257983549,-122.436526608998,"House",NA,NA,0
29906297,23300,"bayview hunters point",37.7292883748549,-122.396418101524,"Apartment",NA,NA,0
29906769,47702,"outer richmond",37.7735490136373,-122.485161154545,"Apartment",98,10,10
29908017,22801,"mission",37.7582486096166,-122.415118015057,"Apartment",NA,NA,0
29911439,16801,"hayes valley",37.7694597397373,-122.429782158886,"Condominium",NA,NA,0
29923735,35201,"sunset/parkside",37.7553732869727,-122.509570630691,"House",NA,NA,0
29924843,32801,"sunset/parkside",37.7449222275351,-122.483024602703,"House",NA,NA,0
29926924,17000,"castro/upper market",37.7624726684506,-122.443378708536,"House",NA,NA,0
29927089,15801,"western addition",37.7797352502729,-122.438905351582,"Condominium",NA,NA,0
29928078,17000,"castro/upper market",37.762976217479,-122.441213929823,"House",100,10,7
29929012,20200,"mission",37.7691388362568,-122.425507723068,"Apartment",NA,NA,0
29937571,12700,"marina",37.800809203723,-122.447632162931,"Apartment",100,10,2
29941210,22801,"mission",37.7593580668914,-122.409886059404,"Loft",NA,NA,0
29942904,21400,"noe valley",37.7483866581092,-122.43146829554,"Apartment",NA,NA,0
29947252,12800,"marina",37.8000387715189,-122.440233087088,"House",NA,NA,0
29948284,12800,"marina",37.7971904656456,-122.44501133619,"House",NA,NA,0
29965332,17802,"south of market",37.7773779116718,-122.406533530805,"Condominium",NA,NA,0
29967866,25403,"bernal heights",37.7353088341189,-122.418333556189,"House",90,10,2
29984158,21200,"noe valley",37.7524433066292,-122.43504905746,"Apartment",100,10,1
29988443,30900,"west of twin peaks",37.7275581317827,-122.465438290577,"Guest suite",100,10,8
29990041,13101,"pacific heights",37.7930475696814,-122.423634000547,"Apartment",NA,NA,0
29992190,16600,"haight ashbury",37.7691894744828,-122.448742492145,"Hostel",100,10,1
29992835,16900,"castro/upper market",37.7645498138845,-122.432874723783,"Apartment",NA,NA,0
29995478,25402,"bernal heights",37.7355575077025,-122.416009557617,"Apartment",NA,NA,0
30013376,17102,"haight ashbury",37.7666173384044,-122.450139256738,"Apartment",NA,NA,0
30014032,30101,"inner sunset",37.7613764710772,-122.463528525874,"Guest suite",NA,NA,0
30023367,21400,"noe valley",37.7508825097958,-122.426159947411,"Apartment",NA,NA,0
30027665,21300,"noe valley",37.7500094596364,-122.436608160346,"Apartment",NA,NA,0
30041630,16300,"hayes valley",37.7756119010251,-122.431400270286,"Apartment",NA,NA,0
30042211,61400,"potrero hill",37.7556851512895,-122.39987932626,"Guest suite",97,10,14
30048814,16700,"haight ashbury",37.7698847946191,-122.438068714397,"Townhouse",100,10,2
30056107,12800,"marina",37.796858973372,-122.445258840562,"House",100,10,1
30062179,21000,"mission",37.7534349383351,-122.424453513834,"Townhouse",100,10,7
30064128,15700,"lone mountain/usf",37.7788826129219,-122.443212893125,"House",NA,NA,0
30064254,61000,"bayview hunters point",37.7165894126273,-122.396719785459,"Other",NA,NA,0
30064643,61000,"bayview hunters point",37.7180062209841,-122.396557426123,"Condominium",NA,NA,0
30068174,10300,"russian hill",37.8016235779751,-122.414989001057,"Apartment",NA,NA,0
30068468,16600,"haight ashbury",37.7702683119505,-122.444445252321,"Apartment",NA,NA,0
30069424,25600,"excelsior",37.7271168158199,-122.419669855629,"Apartment",NA,NA,0
30069575,10500,"financial district/south beach",37.7988125046137,-122.399068625341,"Condominium",NA,NA,0
30069763,12000,"nob hill",37.7881464464726,-122.415175081182,"Apartment",NA,NA,1
30086838,25100,"bernal heights",37.7446947356673,-122.410325369605,"House",100,10,1
30087497,20200,"mission",37.770931168711,-122.42409975674,"Apartment",NA,NA,0
30088878,26303,"excelsior",37.7084662277786,-122.447593272431,"House",100,10,1
30091565,16700,"haight ashbury",37.770823947403,-122.432584111059,"House",100,10,11
30091920,17601,"south of market",37.777804079568,-122.412757838117,"Apartment",NA,NA,0
30095380,15600,"lone mountain/usf",37.7808767714056,-122.455897815478,"Condominium",NA,NA,0
30110321,21500,"noe valley",37.7424215100564,-122.424612728964,"Apartment",NA,NA,0
30111289,21000,"mission",37.7546057124557,-122.422894563195,"Apartment",NA,NA,0
30126279,61100,"chinatown",37.7944225817003,-122.406938560805,"Condominium",NA,NA,0
30127500,20900,"mission",37.7514563194871,-122.420545417369,"Guest suite",100,10,1
30128798,22902,"mission",37.7508378820798,-122.411616376075,"Guest suite",100,10,5
751138,18000,"south of market",37.7777794500067,-122.397495680297,"Condominium",96,9,11
30131296,15802,"western addition",37.7785275141355,-122.437289469644,"Apartment",NA,NA,0
30140119,16400,"hayes valley",37.7757599310636,-122.437467531911,"Apartment",NA,NA,0
30149472,12502,"tenderloin",37.7842825086326,-122.414117744538,"Apartment",NA,NA,0
30151492,20800,"mission",37.7628332130237,-122.418178423745,"Apartment",NA,NA,0
30160127,16900,"castro/upper market",37.7671181806123,-122.433073759122,"Apartment",NA,NA,0
30177860,25401,"bernal heights",37.737188991859,-122.422751605315,"Guesthouse",93,10,8
30179399,26200,"outer mission",37.7135454982545,-122.444344678007,"House",90,8,4
30209038,15400,"presidio heights",37.7856764103552,-122.445297327628,"Condominium",NA,NA,0
30209332,31100,"west of twin peaks",37.7323449155525,-122.451213427199,"Guesthouse",95,9,4
30210835,47701,"outer richmond",37.7782313973929,-122.487637395199,"Apartment",NA,NA,0
30212338,32801,"sunset/parkside",37.7433832806642,-122.481574968877,"House",NA,NA,0
30212422,16400,"hayes valley",37.7749019251164,-122.438017723266,"Condominium",NA,NA,0
30228975,31202,"oceanview/merced/ingleside",37.7192457191533,-122.455918454509,"House",100,10,1
30231068,26004,"excelsior",37.7170939409434,-122.432300332914,"Townhouse",100,10,5
30234547,17802,"south of market",37.7796216409126,-122.405053255841,"Apartment",NA,NA,0
30238646,30900,"west of twin peaks",37.725036565603,-122.472047654531,"House",100,10,1
30249693,31100,"west of twin peaks",37.7316142375712,-122.450566063282,"Townhouse",NA,NA,1
